AFT_reference,sample_id,borehole,long,lat,x_swiss_grid,y_swiss_grid,elevation,depth,depth_min,depth_max,location,outcrop_or_borehole,lithology,tectonic_unit,stratigraphic_unit,stratigraphic_age_min,stratigraphic_age_max,include_in_compilation,AFT_central_age,AFT_central_age_stdev,AFT_central_age_95ci_min,AFT_central_age_95ci_plus,AFT_n_grains,AFT_Dpar,AFT_Dper,AFT_age_dispersion_perc,AFT_P_chi_sq,P_X2,AFT_reset,AFT_resetting_depth,Unnamed: 31,Unnamed: 32,AFT_mean_track_length,AFT_track_length_stderr,AFT_track_length_stdev,N ap TL,ZFT_age,ZFT_age_stdev,ZFT_n_grains,ZFT_reference,AHe_mean age,AHe_mean age_error_perc,Ahe_reset,AHe_reference,distance_thrust_front,distance_thrust_front_perpendicular,distance_thrust_front_parallel
Cederbom2011,Th8,Thun,7.7059860227999994,46.7591581056,620424.972651,178698.542905,,2394.0,,,,borehole,,,USM,28.4,20.43,y,10.7,,3.4,4.9,60.0,,,,,0.0,y,,,,,,,,,,,,,,,,-3796.3403114720245,-3796.3403114720245,212165.4563346019
Mazurek2006,,Herdern,8.920304552000001,47.61399,711395.177731,274753.148733,,635.0,,,,borehole,,,OMM,19.0,17.25,y,43.0,,8.0,8.0,50.0,,,,,0.0,n,,,,,,,,,,,,,,,,39785.04588610032,39785.04588610032,342002.26347624185
Mazurek2006,,Herdern,8.920304552000001,47.61399,711395.177731,274753.148733,,1225.0,,,,borehole,,,USM,28.4,20.43,y,35.0,,4.0,4.0,20.0,,,,,0.0,n,,,,,,,,,,,,,,,,39785.04588610032,39785.04588610032,342002.26347624185
Mazurek2006,,Herdern,8.920304552000001,47.61399,711395.177731,274753.148733,,1910.45,,,,borehole,,,Kimmeridgian,155.7,150.8,y,32.0,,4.0,4.0,19.0,,,,,24.0,y,,,,,,,,,,,,,,,,39785.04588610032,39785.04588610032,342002.26347624185
Mazurek2006,,Herdern,8.920304552000001,47.61399,711395.177731,274753.148733,,2121.15,,,,borehole,,,Kimmeridgian,155.7,150.8,y,3.9,,0.7,0.7,3.0,,,,,73.0,y,,,,,,,,,,,,,,,,39785.04588610032,39785.04588610032,342002.26347624185
Mazurek2006,,Herdern,8.920304552000001,47.61399,711395.177731,274753.148733,,2153.55,,,,borehole,,,basement,,,y,3.2,,0.5,0.5,9.0,,,,,89.0,y,,,,,,,,,,,,,,,,39785.04588610032,39785.04588610032,342002.26347624185
Rahn et al.. 1997,MRT052,,9.0070056333,47.1472758504,718949.946361,222999.706263,740.0,,,,Bilten,outcrop,Chattian Molasse sandstone,Subalpine Molasse,USM-I,,,y,47.07,5.2,,,40.0,,,,,,n,,,,11.44,,2.18,100.0,133.0,14.0,36.0,Rahn 1994,,,,,-7484.836211684687,-7484.836211684687,325927.723378866
Rahn. unpubl.,MRP025,,8.5767199611,47.0533831835,686470.005288,211999.52296099998,590.0,,,,Steinerberg,outcrop,coarse grained sandstone,Aquitanian. Subalpine Molasse,USM-I,,,y,43.28,6.89,,,23.0,,,,,,n,,,,11.36,,3.11,91.0,,,,,,,,,-10369.486674282987,-10369.486674282987,286662.7571134111
Rahn. unpubl.,MRP067,,9.4971829822,47.3456840266,755540.050996,245910.128252,860.0,,,,Eichberg,outcrop,calcareous sandstone,Chattian. USM. Subalpine Molasse,USM-I,,,y,14.6,1.56,,,20.0,,,,,,y,,,,12.03,,2.77,73.0,166.0,24.0,26.0,Rahn unpublished,,,,,-7094.680585005901,-7094.680585005901,373036.91558853304
Rahn. unpubl.,MRP084,,6.8815514687,46.486674337,557224.533986,148525.441396,745.0,,,,Cucloz,outcrop,grey-greenish sandstone,lattorfien. UMM. Subalpine Molasse,,,,y,28.03,2.66,,,40.0,,,,,,n,,,,13.51,,2.12,200.0,134.0,13.0,40.0,Rahn unpublished,,,,,-11082.051791817481,-11082.051791817481,137819.99149729285
Rahn. unpubl.,MRP087,,6.8347777905,46.517516144,553659.589267,151980.515008,700.0,,,,Granges Veveyse,outcrop,medium-grained sandstone,Chattian. USM. Subalpine Molasse,USM-I,,,y,55.9,6.1,,,40.0,,,,,,n,,,,11.61,,2.29,200.0,,,,,,,,,-7059.904392902238,-7059.904392902238,137819.99149729285
Rahn. unpubl.,MRP117,,7.7554209462,46.7405104176,624210.032151,176639.566329,1430.0,,,,Oberi Matte. Schwanden,outcrop,qtz sandstone,Ralligen sst. Chattian. Sublapine Molasse,USM-I,,,y,33.23,2.27,,,40.0,,,,,,n,,,,12.88,,2.23,100.0,,,,,,,,,-7561.573130626356,-7561.573130626356,214150.91781960864
Rahn. unpubl.,MRP137,Weggis,8.425162397200001,47.033015535299995,674984.041826,209579.496861,-163.0,620.0,,,Weggis 580-660,borehole,qtz-rich sandstone (cuttings),USM-UMM. Subalpine Molasse,USM-UMM,28.4,20.43,y,4.84,1.05,,,8.0,,,,,,y,,,,9.71,,,1.0,,,,,,,,,-5494.000893236218,-5494.000893236218,277153.21945441514
Rahn. unpubl.,MRP138,Weggis,8.425162397200001,47.033015535299995,674984.041826,209579.496861,-1028.0,1485.0,,,Weggis 1430-1540,borehole,dark sandstone (cuttings),USM. Subalpine Molasse,USM,28.4,20.43,y,7.83,0.91,,,40.0,,,,,,y,,,,12.59,,1.7,16.0,,,,,,,,,-5494.000893236218,-5494.000893236218,277153.21945441514
Rahn. unpubl.,MRP139,Weggis,8.425162397200001,47.033015535299995,674984.041826,209579.496861,-1678.0,2135.0,,,Weggis 2060-2210,borehole,sandstone (cuttings),USM. Subalpine Molasse,USM,28.4,20.43,y,4.69,0.54,,,29.0,,,,,,y,,,,11.37,,2.53,9.0,,,,,,,,,-5494.000893236218,-5494.000893236218,277153.21945441514
Rahn. unpubl.,MRP158,Boswil,8.2957791225,47.284440038599996,664845.08327,237414.599348,-192.0,840.0,,,Boswil-1. m800-880,borehole,sandstone,Aquitanian. Lower Freshwater Molasse,USM,28.4,20.43,y,25.9,2.0,,,20.0,,,,,,n,,,,11.85,,1.85,17.0,,,,,,,,,22598.64477646513,22598.64477646513,288782.49495056947
Rahn. unpubl.,MRP159,Boswil,8.2957791225,47.284440038599996,664845.08327,237414.599348,-627.0,1275.0,,,Boswil-1. m1240-1310,borehole,sandstone,Aquitanian. Lower Freshwater Molasse,USM,28.4,20.43,y,27.0,1.7,,,26.0,,,,,,n,,,,11.39,,1.73,50.0,,,,,,,,,22598.64477646513,22598.64477646513,288782.49495056947
Rahn. unpubl.,MRP161,Huenenberg,8.4347466574,47.1679846484,675522.032259,224592.55551799998,-1319.0,1100.0,,,Hünenberg-1. m1060-1140,borehole,sandstone,Aquitanian. Lower Freshwater Molasse,USM,28.4,20.43,y,23.4,1.7,,,18.0,,,,,,n,,,,10.45,,1.84,32.0,,,,,,,,,6007.949139876521,6007.949139876521,288473.43648521096
Rahn. unpubl.,MRP163,Huenenberg,8.4347466574,47.1679846484,675522.032259,224592.55551799998,-1927.0,2388.5,,,Hünenberg-1. m2388.11-2388.95,borehole,sandstone,Aquitanian. Lower Freshwater Molasse,USM,28.4,20.43,y,3.6,0.5,,,20.0,,,,,,y,,,,11.42,,1.04,12.0,,,,,,,,,6007.949139876521,6007.949139876521,288473.43648521096
Rahn. unpubl.,MRP164,Huenenberg,8.4347466574,47.1679846484,675522.032259,224592.55551799998,-2588.0,3019.0,,,Hünenberg-1. m3018.58-3019.51,borehole,sandstone,Aquitanian. Lower Freshwater Molasse,USM,28.4,20.43,y,1.1,0.3,,,20.0,,,,,,y,,,,10.75,,1.13,7.0,,,,,,,,,6007.949139876521,6007.949139876521,288473.43648521096
Rahn. unpubl.,MRP165,Huenenberg,8.4347466574,47.1679846484,675522.032259,224592.55551799998,-2768.0,3229.0,,,Hünenberg-1. m3200-3258,borehole,sandstone,Aquitanian. Lower Freshwater Molasse,USM,28.4,20.43,y,1.6,0.5,,,13.0,,,,,,y,,,,11.27,,0.96,11.0,,,,,,,,,6007.949139876521,6007.949139876521,288473.43648521096
Rahn. unpubl.,MRP170,,8.485709014,47.0571278126,679550.026034,212319.511898,1780.0,,,,Rigi Kulm,outcrop,coarse Molasse sandstone,Subalpine Molasse,USM-I,,,y,35.9,1.9,,,40.0,,,,,,n,,,,12.3,,2.13,100.0,,,,,,,,,-6268.1112850876325,-6268.1112850876325,283457.3550875573
Rahn. unpubl.,MRP172,,8.509302741,47.048813978599995,681355.0205989999,211419.51101400002,1060.0,,,,Staldi. Rigi,outcrop,coarse Molasse sandstone,Subalpine Molasse,USM-I,,,y,28.5,2.0,,,23.0,,,,,,n,,,,11.36,,2.08,100.0,,,,,,,,,-7844.574105183291,-7844.574105183291,285407.9811241659
Rahn. unpubl.,MRP174,,8.532667377100001,47.0554306163,683120.0147310001,212179.516955,440.0,,,,Oberarth,outcrop,red coarse sandstone,Subalpine Molasse,USM-I,,,y,15.0,1.0,,,24.0,,,,,,y,,,,12.1,,2.0,49.0,,,,,,,,,-8027.5683757501565,-8027.5683757501565,286083.9637829794
Rahn. unpubl.,MRP179,,8.0140744452,46.8842393867,643860.10276,192729.493993,885.0,,,,Flühli,outcrop,medium to coarse sandstone,Subalpine Molasse,UMM,,,y,9.8,1.4,,,23.0,,,,,,y,,,,13.75,,1.51,17.0,,,,,,,,,-4593.588968027008,-4593.588968027008,243105.29346786754
Rahn. unpubl.,MRP187,,7.306608939,46.7415932016,589910.050283,176719.934688,830.0,,,,Gopplismatt,outcrop,qtz sandstone,Subalpine Molasse,USM-I,,,y,26.0,1.2,,,40.0,,,,,,n,,,,12.55,,1.67,90.0,,,,,,,,,-382.8833247004632,-382.8833247004632,181011.80633099773
Rahn. unpubl.,MRP194,,7.9078175879999995,46.8107811383,635810.075173,184509.509937,945.0,,,,Cheerlishof,outcrop,coarse grey sandstone,Subalpine Molasse,,,,y,16.7,0.8,,,40.0,,,,,,y,,,,11.82,,2.14,100.0,,,,,,,,,-3666.044318108363,-3666.044318108363,231382.88238488467
Rahn. unpubl.,MRP198,,8.1409348657,46.9939071342,653420.118605,204999.500625,740.0,,,,Fischenbach,outcrop,flyschoid sandstone,Subalpine Molasse,USM-II,,,y,26.9,1.2,,,40.0,,,,,,n,,,,12.24,,1.59,100.0,,,,,,,,,368.6765641291685,368.6765641291685,257338.21343981716
von Hagke et al 2012,E05,,8.007584,46.843457,643398.254246,188192.264375,1140.0,,,,,outcrop,,,Globigerinenschiefer,38.0,35.0,y,10.2,2.75,,,15.0,1.24,0.36,34.6,,,y,,,,,,,,,,,,10.01,7.22,,von_Hagke_etal2012,-6738.63367728157,-6738.63367728157,235140.35763147526
von Hagke et al 2012,E10,,8.0138364263,46.901394607,643827.992833,194636.450026,845.0,,,,,outcrop,,,Hilfernschichten,35.0,31.0,y,12.3,2.25,,,34.0,1.4,0.43,24.6,,,y,,,,,,,,,,,,6.65,1.91,,von_Hagke_etal2012,-2787.5234543625184,-2787.5234543625184,243769.71788007315
von Hagke et al 2012,E20,,8.026795075399999,46.922110877200005,644798.119825,196946.726875,820.0,,,,,outcrop,,,USM-I,31.0,28.0,y,8.6,0.9,,,32.0,1.26,0.33,0.0,,,y,,,,,,,,,,,,,,,,-1118.4455939293262,-1118.4455939293262,245106.7869417278
von Hagke et al 2012,E30,,8.0166017043,46.926660999300005,644018.019475,197446.78691199998,800.0,,,,,outcrop,,,UMM,31.0,30.0,y,10.3,1.11,,,32.0,1.4,0.42,12.6,,,y,,,,,,,,,,,,6.3,0.39,,von_Hagke_etal2012,-276.18212897115393,-276.18212897115393,244791.4041165342
von Hagke et al 2012,E35,,8.0160803073,46.9270234884,643978.014339,197486.791713,785.0,,,,,outcrop,,,UMM,31.0,30.0,y,11.0,1.76,,,19.0,1.24,0.34,14.2,,,y,,,,,,,,,,,,5.95,0.11,,von_Hagke_etal2012,-219.9131441543343,-219.9131441543343,244785.52224972894
von Hagke et al 2012,E40,,8.0090026037,46.9283184367,643437.944697,197626.808548,772.0,,,,,outcrop,,,USM-I,25.5,24.5,y,10.3,1.91,,,19.0,1.23,0.35,14.4,,,y,,,,,,,,,,,,5.37,2.35,,von_Hagke_etal2012,155.41395162448032,155.41395162448032,244413.54278497346
von Hagke et al 2012,E45,,8.0135039814,46.93171463109999,643777.988903,198006.854111,758.0,,,,,outcrop,,,USM-I,25.5,24.5,y,12.1,1.76,,,27.0,1.32,0.41,23.0,,,y,,,,,,,,,,,,8.92,0.78,,von_Hagke_etal2012,310.03313632596524,310.03313632596524,244957.6617648484
von Hagke et al 2012,E50,,8.0096205023,46.9370419831,643477.950595,198596.924928,745.0,,,,,outcrop,,,USM-I,23.0,22.0,y,8.08,1.49,,,24.0,1.18,0.34,30.1,,,y,,,,,,,,,,,,8.53,2.29,,von_Hagke_etal2012,963.9651005639563,963.9651005639563,244983.42609949253
von Hagke et al 2012,E55,,7.9668878977999995,46.932478683,640227.530409,198066.861508,800.0,,,,,outcrop,,,USM-I,19.5,18.5,y,24.4,3.23,,,27.0,1.26,0.37,13.9,,,n,,,,,,,,,,,,9.05,3.92,,von_Hagke_etal2012,1806.281217604214,1806.281217604214,241973.56612647627
von Hagke et al 2012,E60,,7.9547234126,46.9376620681,639297.410651,198636.92993399999,970.0,,,,,outcrop,,,OMM,17.5,16.5,y,23.2,3.92,,,23.0,1.25,0.38,17.7,,,n,,,,,,,,,,,,11.68,28.8,,von_Hagke_etal2012,2834.9923737804957,2834.9923737804957,241846.2442562117
von Hagke et al 2012,E65,,7.9988349236000005,46.986035956,642617.843508,204037.578446,773.0,,,,,outcrop,,,OSM,17.0,16.0,y,15.8,1.64,,,55.0,1.3,0.38,16.1,,,n,,,,,,,,,,,,14.8,1.92,,von_Hagke_etal2012,5636.640336211876,5636.640336211876,247835.3416567179
von Hagke et al 2012,E70b,,7.939145,47.001901000000004,638065.71406,205770.62307200002,1325.0,,,,,outcrop,,,OSM,17.0,16.0,y,21.9,1.24,,,40.0,1.42,0.39,6.26,,,n,,,,,,,,,,,,21.31,1.32,,von_Hagke_etal2012,9670.396356616806,9670.396356616806,242507.70313395944
von Hagke et al 2012,RH10,,8.4971291788,47.008332088100005,680490.769997,206906.9045,665.0,,,,,outcrop,,,USM-I,26.0,23.03,y,9.11,1.75,,,39.0,1.18,0.33,0.0,,,y,,,,,,,,,,,,,,,,-11113.836815241066,-11113.836815241066,279594.09246644645
von Hagke et al 2012,RH15,,8.4514924324,47.0329457547,676985.32021,209597.23283800003,630.0,,,,,outcrop,,,USM-I,28.4,23.03,y,6.98,2.52,,,16.0,1.32,0.36,25.2,,,y,,,,,,,,,,,,,,,,-6787.417808663655,-6787.417808663655,278680.59767562273
von Hagke et al 2012,RH25,,8.4261499695,47.0523388194,675032.0706890001,211728.492031,430.0,,,,,outcrop,,,UMM,33.9,28.4,y,4.64,3.93,,,6.0,1.14,0.36,70.1,,,y,,,,,,,,,,,,,,,,-3897.8203635649834,-3897.8203635649834,278592.87639281777
von Hagke et al 2012,RH30a,,8.354240583300001,47.0417518627,669582.354992,210485.34627,475.0,,,,,outcrop,,,USM-II,23.5,22.5,y,16.5,1.35,,,26.0,1.29,0.36,5.7,,,y,,,,,,,,,,,,,,,,-1595.8074659973806,-1595.8074659973806,273881.72344620863
von Hagke et al 2012,RH30b,,8.354240583300001,47.0417518627,669582.354992,210485.34627,475.0,,,,,outcrop,,,USM-II,23.5,22.5,y,8.72,1.02,,,25.0,1.17,0.34,16.0,,,y,,,,,,,,,,,,,,,,-1595.8074659973806,-1595.8074659973806,273881.72344620863
von Hagke et al 2012,RH35,,8.4087625296,47.0735394534,673681.90004,214068.776065,562.0,,,,,outcrop,,,USM-II,23.5,22.5,y,17.7,5.15,,,11.0,1.4,0.43,17.6,,,y,,,,,,,,,,,,8.08,1.27,,von_Hagke_etal2012,-1243.7216688764358,-1243.7216688764358,279098.5890154863
von Hagke et al 2012,RH40,,8.400969788200001,47.0795878233,673081.823056,214733.85699600002,550.0,,,,,outcrop,,,USM-II,22.5,21.5,y,13.0,5.35,,,13.0,1.28,0.38,10.4,,,y,,,,,,,,,,,,,,,,-348.16729633304067,-348.16729633304067,279078.40492955985
von Hagke et al 2012,RH45,,8.4167045944,47.0902060161,674261.980946,215929.000681,535.0,,,,,outcrop,,,USM-II,22.5,21.5,y,22.8,2.93,,,40.0,1.25,0.36,19.4,,,n,,,,,,,,,,,,9.86,2.98,,von_Hagke_etal2012,-223.21613120751326,-223.21613120751326,280742.9978476032
von Hagke et al 2012,RH50,,8.4139814419,47.1070529819,674031.955478,217799.22741199998,740.0,,,,,outcrop,,,OMM,20.43,19.0,y,49.8,9.62,,,27.0,1.38,0.36,20.3,,,n,,,,,,,,,,,,,,,,1327.6625874132762,1327.6625874132762,281782.867116516
von Hagke et al 2012,RH60c,,8.3385145565,47.0857618908,668331.202088,215363.93650900002,465.0,,,,,outcrop,,,OMM,20.43,15.97,y,3.79,1.83,,,6.0,1.16,0.31,0.0,,,v,,,,,,,,,,,,7.69,3.77,,von_Hagke_etal2012,3149.25691898204,3149.25691898204,275514.80841542257
von Hagke et al 2012,RH65,,8.380851,47.130224,671486.457694,220344.347073,440.0,,,,,outcrop,,,OSM,17.0,15.0,y,27.4,4.83,,,16.0,1.29,0.4,9.1,,,n,,,,,,,,,,,,,,,,4913.635892121021,4913.635892121021,281469.835943817
von Hagke et al 2012,RH70,,8.247937,47.082715,661457.094976,214950.336275,523.0,,,,,outcrop,,,OSM,17.0,15.0,y,12.2,1.43,,,34.0,1.39,0.39,16.9,,,y,,,,,,,,,,,,,,,,6011.0857539393055,6011.0857539393055,268657.55293843173
von Hagke et al 2012,RV15,,8.4661409761,47.0440706389,678082.46765,210848.38273900002,1405.0,,,,,outcrop,,,USM-II,26.5,25.5,y,27.9,12.8,,,12.0,1.1,0.33,22.4,,,n,,,,,,,,,,,,,,,,-6555.066590726628,-6555.066590726628,280337.58755261515
von Hagke et al 2012,RV20,,8.4613497836,47.042673927399996,677720.419733,210688.363795,1315.0,,,,,outcrop,,,USM-II,28.4,23.03,y,17.6,7.3,,,21.0,1.18,0.37,32.2,,,n,,,,,,,,,,,,,,,,-6440.368022577139,-6440.368022577139,279958.73534514185
von Hagke et al 2012,RV25,,8.4624946317,47.042663721400004,677807.43113,210688.363705,1335.0,,,,,outcrop,,,USM-II,25.0,23.03,y,17.1,6.15,,,18.0,1.24,0.35,0.0,,,y,,,,,,,,,,,,,,,,-6497.094771681318,-6497.094771681318,280024.713062168
von Hagke et al 2012,RV30a,,8.4510983427,47.0420450577,676942.317599,210608.35493,1040.0,,,,,outcrop,,,USM-II,28.4,25.0,y,15.6,4.46,,,30.0,1.23,0.35,36.1,,,n,,,,,,,,,,,,,,,,-5993.549564467571,-5993.549564467571,279308.28415814426
von Hagke et al 2012,RV30b,,8.4510983427,47.0420450577,676942.317599,210608.35493,1040.0,,,,,outcrop,,,USM-II,28.4,25.0,y,17.5,4.82,,,27.0,1.5,0.45,39.8,,,n,,,,,,,,,,,,,,,,-5993.549564467571,-5993.549564467571,279308.28415814426
von Hagke et al 2012,RV30c,,8.4508419527,47.042407193,676922.315099,210648.35978,1040.0,,,,,outcrop,,,USM-II,28.4,25.0,y,23.0,3.61,,,27.0,1.39,0.42,19.7,,,n,,,,,,,,,,,,,,,,-5950.189833609207,-5950.189833609207,279319.2578434715
von_Hagke_etal2014,B25,,9.892560000000001,47.43156,785106.319292,256312.620337,520.0,,,,,outcrop,,,UMM,37.0,23.03,y,23.5,9.65,,,,,,,,,n,,,,,,,,,,,,7.63,0.57,y,von_Hagke_etal2014,-6928.9986915662885,-6928.9986915662885,404106.24483479705
von_Hagke_etal2014,B30,,9.877930000000001,47.46024,783903.9516060001,259465.44104499999,494.0,,,,,outcrop,,,USM,28.4,23.03,y,96.4,17.7,,,,,,,,,n,,,,,,,,,,,,,,,,-3800.2398476164617,-3800.2398476164617,404944.1755198687
von_Hagke_etal2014,B55,,9.83029,47.51075,780142.191841,264968.255144,640.0,,,,,outcrop,,,USM,23.03,20.43,y,23.5,3.77,,,,,,,,,n,,,,,,,,,,,,8.56,2.53,y,von_Hagke_etal2014,2794.5360745852763,2794.5360745852763,405763.42508824205
von_Hagke_etal2014,B60,,9.78322,47.53855,776505.524668,267950.863932,760.0,,,,,outcrop,,,OSM,18.0,16.0,y,55.4,10.8,,,,,,,,,n,,,,,,,,,,,,10.82,17.65,y,von_Hagke_etal2014,7440.418323596881,7440.418323596881,405495.3619963025
von_Hagke_etal2014,B35,,9.864460000000001,47.468586,782860.0520189999,260361.459477,480.0,,,,,outcrop,,,USM,28.4,23.03,y,,,,,,,,,,,,,,,,,,,,,,,4.36,1.46,y,von_Hagke_etal2014,-2437.7088476451363,-2437.7088476451363,404927.2854820945
von_Hagke_etal2014,B40,,9.857165,47.475315,782287.262375,261092.293381,475.0,,,,,outcrop,,,USM,28.4,23.03,y,,,,,,,,,,,,,,,,,,,,,,,9.14,0.73,y,von_Hagke_etal2014,-1509.6189754582742,-1509.6189754582742,404944.1755198687
von_Hagke_etal2014,B45,,9.844155,47.480881,781288.0194819999,261680.71210700003,460.0,,,,,outcrop,,,USM,28.4,23.03,y,,,,,,,,,,,,,,,,,,,,,,,7.19,2.01,y,von_Hagke_etal2014,-418.9139223906895,-418.9139223906895,404594.88091307686
,B50,,9.844127,47.483067999999996,781278.454227,261923.697405,460.0,,,,,outcrop,,,USM,23.03,20.43,y,,,,,,,,,,,,,,,,,,,,,,,,,,,-225.02805637620966,-225.02805637620966,404712.61681812524
This_Study,S1,,8.481814,47.055166,679256.715526,212097.930261,1750.0,,,,,outcrop,,,USM-I,,,y,,,,,,,,,,,,,,,,,,,,,,,10.2,2.24,n,This_Study,-6305.357796962462,-6305.357796962462,283091.65361338976
This_Study,S2,,8.460239999999999,47.041345,677638.0180899999,210538.98163199998,1215.0,,,,,outcrop,,,USM-I,26.0,23.03,y,,,,,,,,,,,,,,,,,,,,,,,15.75,0.51,n,This_Study,-6499.918050711417,-6499.918050711417,279798.8639732803
This_Study,S20,,8.418922,47.043594,674494.9120479999,210749.050223,440.0,,,,,outcrop,,,USM-II,23.03,20.43,y,,,,,,,,,,,,,,,,,,,,,,,4.69,0.3,y,This_Study,-4288.831902555285,-4288.831902555285,277546.50142729597
This_Study,S3,,8.450385,47.031618,676903.4314979999,209448.776829,630.0,,,,,outcrop,,,USM-I,28.4,23.03,y,,,,,,,,,,,,,,,,,,,,,,,6.25,5.84,n,This_Study,-6846.37825877919,-6846.37825877919,278521.4689824149
This_Study,S31,,8.496015,47.007007,680407.650341,206758.791478,665.0,,,,,outcrop,,,USM-I,26.0,23.03,y,,,,,,,,,,,,,,,,,,,,,,,9.76,5.53,y,This_Study,-11171.908066806467,-11171.908066806467,279419.0677535266
This_Study,S64,,8.353148,47.040422,669501.204351,210336.323343,475.0,,,,,outcrop,,,USM,23.03,20.43,y,,,,,,,,,,,,,,,,,,,,,,,5.92,0.42,y,This_Study,-1685.6849678841136,-1685.6849678841136,273881.72344620863
This_Study,S7,,8.399869,47.078254,673000.128854,214584.114097,550.0,,,,,outcrop,,,USM,23.03,20.43,y,,,,,,,,,,,,,,,,,,,,,,,15.53,2.25,y,This_Study,-408.2315350217755,-408.2315350217755,278918.75166253385
